time,location,Y,total_sessions,total_carts,total_checkouts,total_orders_placed
2024-10-15,jalisco,Mexico,7202,254,91,28
2024-10-15,veracruz,Mexico,2382,74,32,8
2024-10-15,guanajuato,Mexico,2542,103,26,7
2024-10-15,sinaloa,Mexico,1918,69,32,6
2024-10-15,puebla,Mexico,2138,58,27,8
2024-10-15,querétaro,Mexico,2013,69,22,6
2024-10-15,baja california,Mexico,1899,64,12,1
2024-10-15,chihuahua,Mexico,1870,56,29,7
2024-10-15,sonora,Mexico,1920,70,16,3
2024-10-15,coahuila,Mexico,1896,246,215,3
2024-10-15,tamaulipas,Mexico,1384,41,8,2
2024-10-15,yucatán,Mexico,1893,56,20,3
2024-10-15,quintana roo,Mexico,1883,51,16,6
2024-10-15,michoacán,Mexico,1630,56,14,3
2024-10-15,morelos,Mexico,1188,24,10,4
2024-10-15,tabasco,Mexico,1341,42,12,2
2024-10-15,guerrero,Mexico,641,16,7,1
2024-10-15,chiapas,Mexico,675,12,6,0
2024-10-15,san luis potosí,Mexico,784,23,9,4
2024-10-15,hidalgo,Mexico,732,28,12,2
2024-10-15,oaxaca,Mexico,348,12,3,0
2024-10-15,aguascalientes,Mexico,678,21,9,1
2024-10-15,zacatecas,Mexico,529,14,3,1
2024-10-15,baja california sur,Mexico,382,21,8,1
2024-10-15,durango,Mexico,338,12,6,0
2024-10-15,campeche,Mexico,454,14,2,0
2024-10-15,nayarit,Mexico,296,19,6,1
2024-10-15,colima,Mexico,389,11,3,2
2024-10-15,tlaxcala,Mexico,391,10,4,1
2024-10-16,mexico city,Mexico,19309,774,434,54
2024-10-16,méxico,Mexico,8407,244,105,38
2024-10-16,nuevo león,Mexico,7437,256,61,20
2024-10-16,jalisco,Mexico,7932,272,94,30
2024-10-16,veracruz,Mexico,2638,61,21,3
2024-10-16,guanajuato,Mexico,2907,76,30,9
2024-10-16,sinaloa,Mexico,2109,67,26,5
2024-10-16,puebla,Mexico,2480,67,25,3
2024-10-16,querétaro,Mexico,2161,68,24,9
2024-10-16,baja california,Mexico,2062,74,15,1
2024-10-16,chihuahua,Mexico,2011,75,22,4
2024-10-16,sonora,Mexico,2108,62,17,4
2024-10-16,coahuila,Mexico,1985,292,247,4
2024-10-16,tamaulipas,Mexico,1499,45,14,3
2024-10-16,yucatán,Mexico,2085,60,23,3
2024-10-16,quintana roo,Mexico,2065,58,15,4
2024-10-16,michoacán,Mexico,1826,49,18,2
2024-10-16,morelos,Mexico,1390,49,15,5
2024-10-16,tabasco,Mexico,1478,46,18,2
2024-10-16,guerrero,Mexico,751,24,10,1
2024-10-16,chiapas,Mexico,622,13,6,2
2024-10-16,san luis potosí,Mexico,928,30,16,1
2024-10-16,hidalgo,Mexico,815,23,5,1
2024-10-16,oaxaca,Mexico,448,23,5,2
2024-10-16,aguascalientes,Mexico,692,16,7,1
2024-10-16,zacatecas,Mexico,571,13,4,2
2024-10-16,baja california sur,Mexico,429,21,7,0
2024-10-16,durango,Mexico,355,12,4,0
2024-10-16,campeche,Mexico,489,15,7,1
2024-10-16,nayarit,Mexico,283,11,2,0
2024-10-16,colima,Mexico,376,16,9,1
2024-10-16,tlaxcala,Mexico,378,5,4,0
2024-10-17,mexico city,Mexico,22854,859,491,61
2024-10-17,méxico,Mexico,9983,279,116,27
2024-10-17,nuevo león,Mexico,8188,256,85,18
2024-10-17,jalisco,Mexico,8618,253,76,19
2024-10-17,veracruz,Mexico,3299,79,26,4
2024-10-17,guanajuato,Mexico,3213,99,45,4
2024-10-17,sinaloa,Mexico,2335,65,28,6
2024-10-17,puebla,Mexico,2853,68,27,7
2024-10-17,querétaro,Mexico,2591,67,27,5
2024-10-17,baja california,Mexico,2439,64,22,4
2024-10-17,chihuahua,Mexico,2291,58,27,7
2024-10-17,sonora,Mexico,2373,59,15,5
2024-10-17,coahuila,Mexico,2215,300,264,2
2024-10-17,tamaulipas,Mexico,1593,29,11,1
2024-10-17,yucatán,Mexico,2507,70,23,6
2024-10-17,quintana roo,Mexico,2475,77,24,7
2024-10-17,michoacán,Mexico,1994,42,20,3
2024-10-17,morelos,Mexico,1530,40,12,7
2024-10-17,tabasco,Mexico,1635,33,15,5
2024-10-17,guerrero,Mexico,793,18,11,3
2024-10-17,chiapas,Mexico,795,33,9,3
2024-10-17,san luis potosí,Mexico,1124,29,7,1
2024-10-17,hidalgo,Mexico,876,22,8,1
2024-10-17,oaxaca,Mexico,453,9,3,1
2024-10-17,aguascalientes,Mexico,801,27,5,0
2024-10-17,zacatecas,Mexico,637,19,7,1
2024-10-17,baja california sur,Mexico,501,11,3,0
2024-10-17,durango,Mexico,426,11,1,1
2024-10-17,campeche,Mexico,590,20,14,3
2024-10-17,nayarit,Mexico,372,10,4,1
2024-10-17,colima,Mexico,402,19,9,2
2024-10-17,tlaxcala,Mexico,454,5,3,0
2024-10-18,mexico city,Mexico,14732,638,437,66
2024-10-18,méxico,Mexico,6284,185,92,22
2024-10-18,nuevo león,Mexico,5929,198,70,14
2024-10-18,jalisco,Mexico,6090,199,83,22
2024-10-18,veracruz,Mexico,2087,53,28,1
2024-10-18,guanajuato,Mexico,2066,63,20,1
2024-10-18,sinaloa,Mexico,1526,45,11,2
2024-10-18,puebla,Mexico,1876,50,34,7
2024-10-18,querétaro,Mexico,1682,36,18,6
2024-10-18,baja california,Mexico,1561,55,11,2
2024-10-18,chihuahua,Mexico,1543,57,8,3
2024-10-18,sonora,Mexico,1614,55,17,6
2024-10-18,coahuila,Mexico,1578,251,219,3
2024-10-18,tamaulipas,Mexico,1066,19,10,1
2024-10-18,yucatán,Mexico,1701,59,25,3
2024-10-18,quintana roo,Mexico,1752,61,17,5
2024-10-18,michoacán,Mexico,1292,33,17,0
2024-10-18,morelos,Mexico,1027,27,13,2
2024-10-18,tabasco,Mexico,1136,52,14,3
2024-10-18,guerrero,Mexico,494,14,4,2
2024-10-18,chiapas,Mexico,553,16,4,0
2024-10-18,san luis potosí,Mexico,656,15,7,1
2024-10-18,hidalgo,Mexico,615,19,10,3
2024-10-18,oaxaca,Mexico,284,8,8,3
2024-10-18,aguascalientes,Mexico,518,22,2,0
2024-10-18,zacatecas,Mexico,442,20,3,2
2024-10-18,baja california sur,Mexico,320,18,6,1
2024-10-18,durango,Mexico,306,6,0,0
2024-10-18,campeche,Mexico,361,9,2,1
2024-10-18,nayarit,Mexico,238,5,3,0
2024-10-18,colima,Mexico,306,13,4,0
2024-10-18,tlaxcala,Mexico,315,12,9,2
2024-10-19,mexico city,Mexico,14194,564,355,30
2024-10-19,méxico,Mexico,6444,196,99,13
2024-10-19,nuevo león,Mexico,6157,171,58,12
2024-10-19,jalisco,Mexico,6247,177,68,12
2024-10-19,veracruz,Mexico,2331,60,18,3
2024-10-19,guanajuato,Mexico,2382,55,19,3
2024-10-19,sinaloa,Mexico,1763,63,28,6
2024-10-19,puebla,Mexico,1983,42,18,4
2024-10-19,querétaro,Mexico,1791,58,12,3
2024-10-19,baja california,Mexico,1657,51,14,1
2024-10-19,chihuahua,Mexico,1688,61,17,3
2024-10-19,sonora,Mexico,1698,50,13,2
2024-10-19,coahuila,Mexico,1773,244,177,1
2024-10-19,tamaulipas,Mexico,1211,28,13,0
2024-10-19,yucatán,Mexico,1820,46,14,1
2024-10-19,quintana roo,Mexico,2146,55,9,4
2024-10-19,michoacán,Mexico,1440,31,6,1
2024-10-19,morelos,Mexico,1111,35,7,1
2024-10-19,tabasco,Mexico,1336,41,6,2
2024-10-19,guerrero,Mexico,570,15,7,2
2024-10-19,chiapas,Mexico,606,12,4,2
2024-10-19,san luis potosí,Mexico,715,10,11,2
2024-10-19,hidalgo,Mexico,660,18,10,2
2024-10-19,oaxaca,Mexico,342,9,6,4
2024-10-19,aguascalientes,Mexico,532,11,4,0
2024-10-19,zacatecas,Mexico,471,12,7,2
2024-10-19,baja california sur,Mexico,383,21,11,2
2024-10-19,durango,Mexico,338,9,3,1
2024-10-19,campeche,Mexico,486,13,5,0
2024-10-19,nayarit,Mexico,237,6,5,2
2024-10-19,colima,Mexico,322,10,5,0
2024-10-19,tlaxcala,Mexico,381,10,14,2
2024-10-20,mexico city,Mexico,16135,701,397,49
2024-10-20,méxico,Mexico,7947,244,102,30
2024-10-20,nuevo león,Mexico,6699,199,76,21
2024-10-20,jalisco,Mexico,6635,228,72,17
2024-10-20,veracruz,Mexico,2837,75,22,4
2024-10-20,guanajuato,Mexico,2649,65,25,7
2024-10-20,sinaloa,Mexico,1729,58,19,2
2024-10-20,puebla,Mexico,2228,41,21,4
2024-10-20,querétaro,Mexico,2030,63,18,5
2024-10-20,baja california,Mexico,1908,53,16,1
2024-10-20,chihuahua,Mexico,1937,56,17,5
2024-10-20,sonora,Mexico,1835,54,16,4
2024-10-20,coahuila,Mexico,2081,301,289,6
2024-10-20,tamaulipas,Mexico,1401,40,13,3
2024-10-20,yucatán,Mexico,1954,70,27,6
2024-10-20,quintana roo,Mexico,2159,72,15,6
2024-10-20,michoacán,Mexico,1671,40,15,2
2024-10-20,morelos,Mexico,1255,32,10,2
2024-10-20,tabasco,Mexico,1390,33,16,1
2024-10-20,guerrero,Mexico,642,14,5,1
2024-10-20,chiapas,Mexico,733,21,9,3
2024-10-20,san luis potosí,Mexico,831,27,11,3
2024-10-20,hidalgo,Mexico,792,18,14,4
2024-10-20,oaxaca,Mexico,396,14,2,0
2024-10-20,aguascalientes,Mexico,569,28,6,2
2024-10-20,zacatecas,Mexico,530,21,8,3
2024-10-20,baja california sur,Mexico,407,8,4,0
2024-10-20,durango,Mexico,437,18,2,0
2024-10-20,campeche,Mexico,483,10,8,3
2024-10-20,nayarit,Mexico,275,9,2,0
2024-10-20,colima,Mexico,357,14,6,0
2024-10-20,tlaxcala,Mexico,430,18,2,0
2024-10-21,mexico city,Mexico,18216,757,469,72
2024-10-21,méxico,Mexico,7914,256,131,29
2024-10-21,nuevo león,Mexico,7497,218,60,10
2024-10-21,jalisco,Mexico,7187,247,98,27
2024-10-21,veracruz,Mexico,2910,64,26,5
2024-10-21,guanajuato,Mexico,2628,83,30,6
2024-10-21,sinaloa,Mexico,2026,57,27,3
2024-10-21,puebla,Mexico,2169,61,23,5
2024-10-21,querétaro,Mexico,2156,81,28,5
2024-10-21,baja california,Mexico,1970,67,24,2
2024-10-21,chihuahua,Mexico,1940,57,25,9
2024-10-21,sonora,Mexico,1993,57,12,3
2024-10-21,coahuila,Mexico,1955,348,294,8
2024-10-21,tamaulipas,Mexico,1479,42,14,1
2024-10-21,yucatán,Mexico,1924,53,28,6
2024-10-21,quintana roo,Mexico,1999,44,19,5
2024-10-21,michoacán,Mexico,1564,53,24,2
2024-10-21,morelos,Mexico,1239,35,9,1
2024-10-21,tabasco,Mexico,1397,50,16,5
2024-10-21,guerrero,Mexico,638,16,8,2
2024-10-21,chiapas,Mexico,680,18,9,2
2024-10-21,san luis potosí,Mexico,849,32,9,3
2024-10-21,hidalgo,Mexico,772,20,16,5
2024-10-21,oaxaca,Mexico,361,9,3,1
2024-10-21,aguascalientes,Mexico,599,25,5,1
2024-10-21,zacatecas,Mexico,523,21,8,2
2024-10-21,baja california sur,Mexico,465,19,6,2
2024-10-21,durango,Mexico,352,11,5,2
2024-10-21,campeche,Mexico,429,15,6,1
2024-10-21,nayarit,Mexico,288,10,3,1
2024-10-21,colima,Mexico,341,13,2,0
2024-10-21,tlaxcala,Mexico,378,10,1,0
2024-10-22,mexico city,Mexico,15709,713,429,57
2024-10-22,méxico,Mexico,6646,225,106,23
2024-10-22,nuevo león,Mexico,6718,225,83,22
2024-10-22,jalisco,Mexico,6445,223,89,26
2024-10-22,veracruz,Mexico,2225,61,17,5
2024-10-22,guanajuato,Mexico,2373,68,32,7
2024-10-22,sinaloa,Mexico,1802,76,33,7
2024-10-22,puebla,Mexico,1880,53,23,3
2024-10-22,querétaro,Mexico,1840,80,21,6
2024-10-22,baja california,Mexico,1835,58,12,0
2024-10-22,chihuahua,Mexico,1845,59,28,10
2024-10-22,sonora,Mexico,1816,62,21,1
2024-10-22,coahuila,Mexico,1836,322,290,4
2024-10-22,tamaulipas,Mexico,1312,32,8,3
2024-10-22,yucatán,Mexico,1774,85,29,6
2024-10-22,quintana roo,Mexico,1685,51,19,4
2024-10-22,michoacán,Mexico,1353,36,8,5
2024-10-22,morelos,Mexico,1092,36,13,4
2024-10-22,tabasco,Mexico,1259,37,16,0
2024-10-22,guerrero,Mexico,549,15,7,0
2024-10-22,chiapas,Mexico,620,23,4,1
2024-10-22,san luis potosí,Mexico,710,26,10,2
2024-10-22,hidalgo,Mexico,605,22,11,3
2024-10-22,oaxaca,Mexico,344,7,3,0
2024-10-22,aguascalientes,Mexico,629,16,14,2
2024-10-22,zacatecas,Mexico,472,15,7,1
2024-10-22,baja california sur,Mexico,437,15,3,0
2024-10-22,durango,Mexico,374,16,2,0
2024-10-22,campeche,Mexico,395,14,1,0
2024-10-22,nayarit,Mexico,270,17,4,0
2024-10-22,colima,Mexico,317,8,1,0
2024-10-22,tlaxcala,Mexico,304,10,4,1
2024-10-23,mexico city,Mexico,16636,703,433,58
2024-10-23,méxico,Mexico,7362,214,86,21
2024-10-23,nuevo león,Mexico,6412,208,62,10
2024-10-23,jalisco,Mexico,5895,191,74,16
2024-10-23,veracruz,Mexico,2158,62,37,9
2024-10-23,guanajuato,Mexico,2230,62,21,4
2024-10-23,sinaloa,Mexico,1712,58,20,2
2024-10-23,puebla,Mexico,1776,54,26,6
2024-10-23,querétaro,Mexico,1735,45,22,3
2024-10-23,baja california,Mexico,1796,51,13,3
2024-10-23,chihuahua,Mexico,1812,69,17,3
2024-10-23,sonora,Mexico,1883,58,17,6
2024-10-23,coahuila,Mexico,1775,324,299,5
2024-10-23,tamaulipas,Mexico,1258,32,9,2
2024-10-23,yucatán,Mexico,1756,53,20,9
2024-10-23,quintana roo,Mexico,1664,48,12,4
2024-10-23,michoacán,Mexico,1295,38,15,3
2024-10-23,morelos,Mexico,950,25,11,3
2024-10-23,tabasco,Mexico,1203,38,17,1
2024-10-23,guerrero,Mexico,544,22,5,2
2024-10-23,chiapas,Mexico,613,23,10,3
2024-10-23,san luis potosí,Mexico,733,32,16,3
2024-10-23,hidalgo,Mexico,613,11,10,3
2024-10-23,oaxaca,Mexico,332,8,1,0
2024-10-23,aguascalientes,Mexico,660,24,6,2
2024-10-23,zacatecas,Mexico,468,7,4,0
2024-10-23,baja california sur,Mexico,359,12,2,2
2024-10-23,durango,Mexico,342,3,2,0
2024-10-23,campeche,Mexico,352,8,3,0
2024-10-23,nayarit,Mexico,269,12,4,2
2024-10-23,colima,Mexico,321,16,7,4
2024-10-23,tlaxcala,Mexico,310,13,1,0
2024-10-24,mexico city,Mexico,17193,728,421,74
2024-10-24,méxico,Mexico,7748,220,116,24
2024-10-24,nuevo león,Mexico,6944,205,70,14
2024-10-24,jalisco,Mexico,6716,215,67,9
2024-10-24,veracruz,Mexico,2145,69,23,0
2024-10-24,guanajuato,Mexico,2310,70,34,11
2024-10-24,sinaloa,Mexico,1836,61,24,1
2024-10-24,puebla,Mexico,2041,50,15,3
2024-10-24,querétaro,Mexico,1791,44,15,3
2024-10-24,baja california,Mexico,1954,63,19,2
2024-10-24,chihuahua,Mexico,1874,72,23,5
2024-10-24,sonora,Mexico,1821,66,33,7
2024-10-24,coahuila,Mexico,1875,332,301,3
2024-10-24,tamaulipas,Mexico,1235,47,13,4
2024-10-24,yucatán,Mexico,1835,55,16,2
2024-10-24,quintana roo,Mexico,1815,58,17,4
2024-10-24,michoacán,Mexico,1483,44,21,5
2024-10-24,morelos,Mexico,1000,29,8,2
2024-10-24,tabasco,Mexico,1251,41,18,5
2024-10-24,guerrero,Mexico,598,23,10,1
2024-10-24,chiapas,Mexico,542,21,5,1
2024-10-24,san luis potosí,Mexico,763,20,12,4
2024-10-24,hidalgo,Mexico,580,15,9,1
2024-10-24,oaxaca,Mexico,347,8,5,0
2024-10-24,aguascalientes,Mexico,644,18,12,1
2024-10-24,zacatecas,Mexico,524,15,8,2
2024-10-24,baja california sur,Mexico,387,10,2,0
2024-10-24,durango,Mexico,439,11,5,2
2024-10-24,campeche,Mexico,393,13,6,1
2024-10-24,nayarit,Mexico,275,6,6,2
2024-10-24,colima,Mexico,290,7,4,0
2024-10-24,tlaxcala,Mexico,320,5,2,0
2024-10-25,mexico city,Mexico,17660,718,408,39
2024-10-25,méxico,Mexico,7785,230,95,19
2024-10-25,nuevo león,Mexico,7085,194,72,15
2024-10-25,jalisco,Mexico,6734,220,62,17
2024-10-25,veracruz,Mexico,2269,69,15,5
2024-10-25,guanajuato,Mexico,2504,59,21,6
2024-10-25,sinaloa,Mexico,1883,60,20,5
2024-10-25,puebla,Mexico,2042,52,19,2
2024-10-25,querétaro,Mexico,2004,51,21,3
2024-10-25,baja california,Mexico,1964,59,21,10
2024-10-25,chihuahua,Mexico,2002,60,25,9
2024-10-25,sonora,Mexico,1968,62,16,0
2024-10-25,coahuila,Mexico,2014,366,349,4
2024-10-25,tamaulipas,Mexico,1289,33,10,1
2024-10-25,yucatán,Mexico,1725,46,15,5
2024-10-25,quintana roo,Mexico,1881,66,15,0
2024-10-25,michoacán,Mexico,1620,36,25,8
2024-10-25,morelos,Mexico,1040,25,11,1
2024-10-25,tabasco,Mexico,1310,41,14,2
2024-10-25,guerrero,Mexico,488,7,5,1
2024-10-25,chiapas,Mexico,631,21,8,2
2024-10-25,san luis potosí,Mexico,857,25,4,0
2024-10-25,hidalgo,Mexico,682,5,5,1
2024-10-25,oaxaca,Mexico,312,6,2,0
2024-10-25,aguascalientes,Mexico,626,22,8,1
2024-10-25,zacatecas,Mexico,527,15,3,2
2024-10-25,baja california sur,Mexico,377,8,4,2
2024-10-25,durango,Mexico,387,5,3,1
2024-10-25,campeche,Mexico,415,10,4,1
2024-10-25,nayarit,Mexico,260,8,3,1
2024-10-25,colima,Mexico,294,9,7,1
2024-10-25,tlaxcala,Mexico,365,10,4,0
2024-10-26,mexico city,Mexico,15608,658,348,45
2024-10-26,méxico,Mexico,7194,206,78,14
2024-10-26,nuevo león,Mexico,6232,183,64,18
2024-10-26,jalisco,Mexico,6275,250,87,29
2024-10-26,veracruz,Mexico,2172,60,25,4
2024-10-26,guanajuato,Mexico,2201,60,24,4
2024-10-26,sinaloa,Mexico,1823,55,12,1
2024-10-26,puebla,Mexico,1777,38,14,3
2024-10-26,querétaro,Mexico,1792,40,20,4
2024-10-26,baja california,Mexico,1841,63,18,6
2024-10-26,chihuahua,Mexico,1824,71,25,4
2024-10-26,sonora,Mexico,1771,57,16,2
2024-10-26,coahuila,Mexico,1813,379,345,3
2024-10-26,tamaulipas,Mexico,1214,37,17,2
2024-10-26,yucatán,Mexico,1607,40,24,5
2024-10-26,quintana roo,Mexico,1842,56,31,4
2024-10-26,michoacán,Mexico,1314,38,8,3
2024-10-26,morelos,Mexico,936,33,11,3
2024-10-26,tabasco,Mexico,1283,43,6,0
2024-10-26,guerrero,Mexico,480,14,8,4
2024-10-26,chiapas,Mexico,579,16,8,2
2024-10-26,san luis potosí,Mexico,698,12,6,3
2024-10-26,hidalgo,Mexico,664,20,8,6
2024-10-26,oaxaca,Mexico,321,18,3,1
2024-10-26,aguascalientes,Mexico,619,15,4,2
2024-10-26,zacatecas,Mexico,463,11,0,0
2024-10-26,baja california sur,Mexico,375,19,7,0
2024-10-26,durango,Mexico,357,10,4,0
2024-10-26,campeche,Mexico,418,18,3,0
2024-10-26,nayarit,Mexico,254,8,3,1
2024-10-26,colima,Mexico,333,12,5,2
2024-10-26,tlaxcala,Mexico,312,9,1,0
2024-10-27,mexico city,Mexico,16468,737,371,53
2024-10-27,méxico,Mexico,7823,279,111,32
2024-10-27,nuevo león,Mexico,6513,184,63,12
2024-10-27,jalisco,Mexico,6706,231,71,18
2024-10-27,veracruz,Mexico,2411,66,26,7
2024-10-27,guanajuato,Mexico,2346,79,27,4
2024-10-27,sinaloa,Mexico,1820,71,20,4
2024-10-27,puebla,Mexico,1691,50,25,5
2024-10-27,querétaro,Mexico,1816,52,23,3
2024-10-27,baja california,Mexico,1809,54,24,4
2024-10-27,chihuahua,Mexico,1928,83,26,5
2024-10-27,sonora,Mexico,1768,60,17,4
2024-10-27,coahuila,Mexico,1961,381,347,2
2024-10-27,tamaulipas,Mexico,1328,44,7,1
2024-10-27,yucatán,Mexico,1639,51,18,5
2024-10-27,quintana roo,Mexico,2108,82,22,4
2024-10-27,michoacán,Mexico,1436,39,13,1
2024-10-27,morelos,Mexico,1017,45,19,4
2024-10-27,tabasco,Mexico,1249,38,12,4
2024-10-27,guerrero,Mexico,478,16,8,1
2024-10-27,chiapas,Mexico,679,31,9,5
2024-10-27,san luis potosí,Mexico,709,24,4,2
2024-10-27,hidalgo,Mexico,685,22,11,3
2024-10-27,oaxaca,Mexico,331,15,3,1
2024-10-27,aguascalientes,Mexico,614,31,7,1
2024-10-27,zacatecas,Mexico,571,13,9,3
2024-10-27,baja california sur,Mexico,395,17,8,2
2024-10-27,durango,Mexico,379,21,4,2
2024-10-27,campeche,Mexico,412,14,6,2
2024-10-27,nayarit,Mexico,226,6,2,0
2024-10-27,colima,Mexico,324,19,0,0
2024-10-27,tlaxcala,Mexico,348,10,4,1
2024-10-28,mexico city,Mexico,21068,896,482,72
2024-10-28,méxico,Mexico,6839,226,85,17
2024-10-28,nuevo león,Mexico,9186,404,235,17
2024-10-28,jalisco,Mexico,6638,258,103,28
2024-10-28,veracruz,Mexico,3218,103,35,10
2024-10-28,guanajuato,Mexico,2354,82,23,1
2024-10-28,sinaloa,Mexico,2554,101,36,6
2024-10-28,puebla,Mexico,2119,55,20,4
2024-10-28,querétaro,Mexico,2658,83,28,8
2024-10-28,baja california,Mexico,2409,89,23,5
2024-10-28,chihuahua,Mexico,2234,67,21,4
2024-10-28,sonora,Mexico,1848,68,12,1
2024-10-28,coahuila,Mexico,1835,228,206,2
2024-10-28,tamaulipas,Mexico,1439,41,17,2
2024-10-28,yucatán,Mexico,2036,59,27,9
2024-10-28,quintana roo,Mexico,2032,81,19,3
2024-10-28,michoacán,Mexico,1726,62,24,4
2024-10-28,morelos,Mexico,980,33,10,5
2024-10-28,tabasco,Mexico,1380,42,13,4
2024-10-28,guerrero,Mexico,815,25,7,2
2024-10-28,chiapas,Mexico,944,38,9,1
2024-10-28,san luis potosí,Mexico,740,17,5,0
2024-10-28,hidalgo,Mexico,743,28,11,1
2024-10-28,oaxaca,Mexico,544,20,10,3
2024-10-28,aguascalientes,Mexico,743,18,10,3
2024-10-28,zacatecas,Mexico,529,15,10,0
2024-10-28,baja california sur,Mexico,508,21,10,1
2024-10-28,durango,Mexico,475,15,3,0
2024-10-28,campeche,Mexico,409,19,7,0
2024-10-28,nayarit,Mexico,320,9,1,1
2024-10-28,colima,Mexico,378,18,4,2
2024-10-28,tlaxcala,Mexico,318,12,3,1
2024-10-29,mexico city,Mexico,18855,843,486,75
2024-10-29,méxico,Mexico,4870,161,83,19
2024-10-29,nuevo león,Mexico,8642,555,414,17
2024-10-29,jalisco,Mexico,5703,230,84,21
2024-10-29,veracruz,Mexico,2645,91,32,7
2024-10-29,guanajuato,Mexico,1746,44,26,4
2024-10-29,sinaloa,Mexico,2291,77,27,9
2024-10-29,puebla,Mexico,1808,64,19,4
2024-10-29,querétaro,Mexico,2297,54,30,10
2024-10-29,baja california,Mexico,1976,60,25,7
2024-10-29,chihuahua,Mexico,1933,54,27,3
2024-10-29,sonora,Mexico,1490,57,19,4
2024-10-29,coahuila,Mexico,1437,37,21,3
2024-10-29,tamaulipas,Mexico,1228,34,18,5
2024-10-29,yucatán,Mexico,1701,65,29,6
2024-10-29,quintana roo,Mexico,1892,50,22,2
2024-10-29,michoacán,Mexico,1442,52,20,6
2024-10-29,morelos,Mexico,836,21,8,1
2024-10-29,tabasco,Mexico,971,42,9,2
2024-10-29,guerrero,Mexico,707,16,11,2
2024-10-29,chiapas,Mexico,801,32,16,2
2024-10-29,san luis potosí,Mexico,625,24,5,2
2024-10-29,hidalgo,Mexico,590,20,9,4
2024-10-29,oaxaca,Mexico,457,12,5,0
2024-10-29,aguascalientes,Mexico,588,15,9,4
2024-10-29,zacatecas,Mexico,502,18,10,3
2024-10-29,baja california sur,Mexico,411,13,3,0
2024-10-29,durango,Mexico,447,9,1,1
2024-10-29,campeche,Mexico,355,16,6,2
2024-10-29,nayarit,Mexico,261,9,3,0
2024-10-29,colima,Mexico,315,11,6,0
2024-10-29,tlaxcala,Mexico,270,8,4,2
2024-10-30,mexico city,Mexico,19096,796,470,60
2024-10-30,méxico,Mexico,5070,152,69,18
2024-10-30,nuevo león,Mexico,9439,567,429,25
2024-10-30,jalisco,Mexico,6031,204,88,20
2024-10-30,veracruz,Mexico,2695,89,31,6
2024-10-30,guanajuato,Mexico,1840,50,23,7
2024-10-30,sinaloa,Mexico,2322,58,26,5
2024-10-30,puebla,Mexico,1809,42,18,5
2024-10-30,querétaro,Mexico,2434,59,25,3
2024-10-30,baja california,Mexico,2262,58,16,2
2024-10-30,chihuahua,Mexico,2056,52,26,3
2024-10-30,sonora,Mexico,1500,42,26,6
2024-10-30,coahuila,Mexico,1510,43,18,2
2024-10-30,tamaulipas,Mexico,1361,33,9,4
2024-10-30,yucatán,Mexico,1783,48,18,4
2024-10-30,quintana roo,Mexico,1920,44,15,2
2024-10-30,michoacán,Mexico,1455,39,23,5
2024-10-30,morelos,Mexico,981,24,10,1
2024-10-30,tabasco,Mexico,951,35,15,6
2024-10-30,guerrero,Mexico,811,21,16,2
2024-10-30,chiapas,Mexico,844,24,9,3
2024-10-30,san luis potosí,Mexico,754,20,8,4
2024-10-30,hidalgo,Mexico,618,26,7,1
2024-10-30,oaxaca,Mexico,448,21,3,1
2024-10-30,aguascalientes,Mexico,639,16,6,1
2024-10-30,zacatecas,Mexico,433,16,4,0
2024-10-30,baja california sur,Mexico,477,16,3,0
2024-10-30,durango,Mexico,479,11,4,0
2024-10-30,campeche,Mexico,335,10,6,1
2024-10-30,nayarit,Mexico,291,13,2,0
2024-10-30,colima,Mexico,303,13,6,1
2024-10-30,tlaxcala,Mexico,267,7,0,0
2024-10-31,mexico city,Mexico,17660,733,399,38
2024-10-31,méxico,Mexico,4768,117,57,10
2024-10-31,nuevo león,Mexico,7738,528,431,20
2024-10-31,jalisco,Mexico,5099,167,77,23
2024-10-31,veracruz,Mexico,2654,64,23,6
2024-10-31,guanajuato,Mexico,1717,42,18,3
2024-10-31,sinaloa,Mexico,1918,49,20,3
2024-10-31,puebla,Mexico,1751,29,4,1
2024-10-31,querétaro,Mexico,2171,50,18,5
2024-10-31,baja california,Mexico,1867,54,23,3
2024-10-31,chihuahua,Mexico,1770,61,18,3
2024-10-31,sonora,Mexico,1332,33,24,5
2024-10-31,coahuila,Mexico,1274,34,17,4
2024-10-31,tamaulipas,Mexico,981,14,18,2
2024-10-31,yucatán,Mexico,1559,41,14,5
2024-10-31,quintana roo,Mexico,1585,53,17,4
2024-10-31,michoacán,Mexico,1279,28,18,6
2024-10-31,morelos,Mexico,726,20,6,0
2024-10-31,tabasco,Mexico,919,27,9,2
2024-10-31,guerrero,Mexico,803,24,10,2
2024-10-31,chiapas,Mexico,840,22,9,2
2024-10-31,san luis potosí,Mexico,665,17,4,1
2024-10-31,hidalgo,Mexico,544,15,12,1
2024-10-31,oaxaca,Mexico,372,19,3,1
2024-10-31,aguascalientes,Mexico,559,10,10,2
2024-10-31,zacatecas,Mexico,359,9,5,1
2024-10-31,baja california sur,Mexico,427,9,2,1
2024-10-31,durango,Mexico,423,7,4,1
2024-10-31,campeche,Mexico,317,14,5,1
2024-10-31,nayarit,Mexico,263,3,4,0
2024-10-31,colima,Mexico,269,12,5,1
2024-10-31,tlaxcala,Mexico,253,9,6,0
