time,location,Y,carts,payment,purchase
2024-12-20,veracruz,4370,200,99,17
2024-12-20,campeche,439,21,12,0
2024-12-20,tabasco,1319,59,25,5
2024-12-20,baja california sur,531,23,11,0
2024-12-20,sonora,2168,79,47,5
2024-12-21,tlaxcala,312,15,7,1
2024-12-21,michoacán,1633,69,39,4
2024-12-21,yucatán,2052,81,45,5
2024-12-21,guerrero,871,30,10,0
2024-12-21,tamaulipas,2428,96,50,10
2024-12-21,san luis potosí,946,36,29,5
2024-12-21,sinaloa,3938,163,79,9
2024-12-21,zacatecas,587,36,15,1
2024-12-21,morelos,1068,51,20,6
2024-12-21,coahuila,1831,97,51,6
2024-12-21,jalisco,6607,317,184,21
2024-12-21,aguascalientes,583,28,16,0
2024-12-21,nuevo león,9156,389,205,27
2024-12-21,chihuahua,2315,90,39,3
2024-12-21,quintana roo,2067,85,47,5
2024-12-21,méxico,7964,374,222,38
2024-12-21,puebla,1657,81,54,9
2024-12-21,hidalgo,702,34,14,2
2024-12-21,querétaro,1755,82,43,9
2024-12-21,oaxaca,663,24,17,3
2024-12-21,nayarit,376,12,5,0
2024-12-21,durango,1261,54,26,3
2024-12-21,colima,323,19,5,0
2024-12-21,baja california,3329,119,69,7
2024-12-21,mexico city,23127,1116,545,90
2024-12-21,chiapas,1581,68,31,2
2024-12-21,guanajuato,4362,151,90,6
2024-12-21,veracruz,3441,133,64,8
2024-12-21,campeche,412,18,8,0
2024-12-21,tabasco,1025,44,24,3
2024-12-21,baja california sur,481,25,9,2
2024-12-21,sonora,1805,73,31,3
2024-12-22,tlaxcala,313,11,2,1
2024-12-22,michoacán,1687,79,37,5
2024-12-22,yucatán,1823,96,46,4
2024-12-22,guerrero,751,29,18,2
2024-12-22,tamaulipas,2236,82,54,4
2024-12-22,san luis potosí,828,37,22,2
2024-12-22,sinaloa,3642,152,92,3
2024-12-22,zacatecas,570,28,16,3
2024-12-22,morelos,1105,50,27,2
2024-12-22,coahuila,1693,63,29,3
2024-12-22,jalisco,6333,327,163,20
2024-12-22,aguascalientes,623,24,10,1
2024-12-22,nuevo león,8418,365,218,19
2024-12-22,chihuahua,2257,93,46,4
2024-12-22,quintana roo,1827,82,48,6
2024-12-22,méxico,8193,363,183,17
2024-12-22,puebla,1623,67,30,4
2024-12-22,hidalgo,739,37,21,5
2024-12-22,querétaro,1722,85,50,7
2024-12-22,oaxaca,646,34,20,0
2024-12-22,nayarit,410,21,15,1
2024-12-22,durango,1169,42,22,3
2024-12-22,colima,322,18,4,0
2024-12-22,baja california,2857,114,65,6
2024-12-22,mexico city,22554,1111,561,61
2024-12-22,chiapas,1560,53,43,5
2024-12-22,guanajuato,4127,143,79,18
2024-12-22,veracruz,3291,145,69,3
2024-12-22,campeche,401,20,16,0
2024-12-22,tabasco,935,53,26,3
2024-12-22,baja california sur,401,28,9,2
2024-12-22,sonora,1651,61,17,1
2024-12-23,tlaxcala,376,21,9,1
2024-12-23,michoacán,1834,72,44,3
2024-12-23,yucatán,2068,73,42,3
2024-12-23,guerrero,900,40,22,2
2024-12-23,tamaulipas,2586,93,48,4
2024-12-23,san luis potosí,976,39,27,3
2024-12-23,sinaloa,4347,180,107,4
2024-12-23,zacatecas,590,43,27,1
2024-12-23,morelos,1224,40,23,3
2024-12-23,coahuila,1740,67,46,0
2024-12-23,jalisco,6879,275,153,22
2024-12-23,aguascalientes,714,35,25,2
2024-12-23,nuevo león,9480,366,186,22
2024-12-23,chihuahua,2265,95,52,8
2024-12-23,quintana roo,2083,88,61,10
2024-12-23,méxico,9003,425,241,27
2024-12-23,puebla,1913,78,59,10
2024-12-23,hidalgo,822,41,24,3
2024-12-23,querétaro,1826,86,48,5
2024-12-23,oaxaca,800,27,17,3
2024-12-23,nayarit,414,9,5,0
2024-12-23,durango,1472,55,28,1
2024-12-23,colima,398,30,8,0
2024-12-23,baja california,3547,144,73,5
2024-12-23,mexico city,25858,1197,639,79
2024-12-23,chiapas,1890,56,37,9
2024-12-23,guanajuato,5081,190,104,11
2024-12-23,veracruz,3739,149,80,7
2024-12-23,campeche,428,21,15,1
2024-12-23,tabasco,1082,43,28,2
2024-12-23,baja california sur,510,29,10,0
2024-12-23,sonora,1856,65,45,3
2024-12-24,tlaxcala,214,6,3,0
2024-12-24,michoacán,851,44,21,3
2024-12-24,yucatán,1079,56,37,4
2024-12-24,guerrero,518,19,13,1
2024-12-24,tamaulipas,1368,51,47,5
2024-12-24,san luis potosí,522,18,12,0
2024-12-24,sinaloa,2019,87,61,8
2024-12-24,zacatecas,288,9,9,1
2024-12-24,morelos,636,20,13,4
2024-12-24,coahuila,851,36,30,3
2024-12-24,jalisco,3530,142,97,9
2024-12-24,aguascalientes,351,14,10,2
2024-12-24,nuevo león,4646,182,108,10
2024-12-24,chihuahua,1176,56,21,1
2024-12-24,quintana roo,1095,48,26,5
2024-12-24,méxico,4516,202,114,8
2024-12-24,puebla,990,47,38,4
2024-12-24,hidalgo,389,26,9,1
2024-12-24,querétaro,964,43,25,2
2024-12-24,oaxaca,423,19,11,3
2024-12-24,nayarit,197,11,10,0
2024-12-24,durango,691,26,14,2
2024-12-24,colima,183,10,4,1
2024-12-24,baja california,1833,64,38,2
2024-12-24,mexico city,13510,617,330,41
2024-12-24,chiapas,888,44,34,2
2024-12-24,guanajuato,2568,77,50,8
2024-12-24,veracruz,1845,93,60,6
2024-12-24,campeche,207,8,0,0
2024-12-24,tabasco,551,35,22,3
2024-12-24,baja california sur,236,5,5,2
2024-12-24,sonora,959,25,21,2
2024-12-25,tlaxcala,200,11,6,0
2024-12-25,michoacán,960,44,24,6
2024-12-25,yucatán,1007,42,27,4
2024-12-25,guerrero,498,22,12,2
2024-12-25,tamaulipas,1226,52,30,3
2024-12-25,san luis potosí,443,24,13,3
2024-12-25,sinaloa,1737,74,41,3
2024-12-25,zacatecas,319,11,6,1
2024-12-25,morelos,759,26,16,3
2024-12-25,coahuila,908,44,33,2
2024-12-25,jalisco,3493,156,82,16
2024-12-25,aguascalientes,401,15,16,1
2024-12-25,nuevo león,4417,175,86,8
2024-12-25,chihuahua,1111,44,16,2
2024-12-25,quintana roo,1058,44,26,3
2024-12-25,méxico,4764,228,148,21
2024-12-25,puebla,1048,51,39,6
2024-12-25,hidalgo,457,14,9,2
2024-12-25,querétaro,1026,47,24,4
2024-12-25,oaxaca,454,21,10,1
2024-12-25,nayarit,185,4,4,0
2024-12-25,durango,607,15,8,1
2024-12-25,colima,214,16,9,1
2024-12-25,baja california,1369,50,30,3
2024-12-25,mexico city,13533,671,320,53
2024-12-25,chiapas,844,43,22,0
2024-12-25,guanajuato,2237,93,49,4
2024-12-25,veracruz,2112,100,51,5
2024-12-25,campeche,281,16,9,3
2024-12-25,tabasco,661,35,18,4
2024-12-25,baja california sur,212,12,2,0
2024-12-25,sonora,707,26,21,2
2024-12-26,tlaxcala,320,15,15,4
2024-12-26,michoacán,1547,100,60,8
2024-12-26,yucatán,1610,77,42,5
2024-12-26,guerrero,737,42,27,2
2024-12-26,tamaulipas,1898,108,58,4
2024-12-26,san luis potosí,680,35,17,4
2024-12-26,sinaloa,2920,144,70,4
2024-12-26,zacatecas,455,23,14,2
2024-12-26,morelos,1037,45,19,2
2024-12-26,coahuila,1316,71,32,2
2024-12-26,jalisco,5344,299,143,18
2024-12-26,aguascalientes,550,20,8,1
2024-12-26,nuevo león,6362,349,184,27
2024-12-26,chihuahua,1555,77,31,6
2024-12-26,quintana roo,1600,86,40,2
2024-12-26,méxico,6978,403,217,31
2024-12-26,puebla,1518,81,49,3
2024-12-26,hidalgo,596,31,19,2
2024-12-26,querétaro,1473,77,35,8
2024-12-26,oaxaca,647,31,14,1
2024-12-26,nayarit,269,19,6,0
2024-12-26,durango,920,32,17,2
2024-12-26,colima,270,10,5,1
2024-12-26,baja california,2166,96,57,8
2024-12-26,mexico city,19921,1092,516,79
2024-12-26,chiapas,1251,50,28,1
2024-12-26,guanajuato,3780,188,105,9
2024-12-26,veracruz,2833,131,55,12
2024-12-26,campeche,356,16,11,0
2024-12-26,tabasco,933,48,24,2
2024-12-26,baja california sur,367,20,8,2
2024-12-26,sonora,1242,53,21,4
2024-12-27,tlaxcala,301,19,2,0
2024-12-27,michoacán,1522,84,44,4
2024-12-27,yucatán,1498,64,31,2
2024-12-27,guerrero,704,35,15,3
2024-12-27,tamaulipas,1678,82,40,4
2024-12-27,san luis potosí,680,44,21,2
2024-12-27,sinaloa,2680,135,77,9
2024-12-27,zacatecas,480,10,8,3
2024-12-27,morelos,946,52,37,7
2024-12-27,coahuila,1237,66,41,3
2024-12-27,jalisco,4843,267,140,26
2024-12-27,aguascalientes,539,27,18,2
2024-12-27,nuevo león,5978,307,147,23
2024-12-27,chihuahua,1569,75,31,5
2024-12-27,quintana roo,1453,55,33,3
2024-12-27,méxico,6935,348,187,21
2024-12-27,puebla,1513,71,43,7
2024-12-27,hidalgo,640,34,19,2
2024-12-27,querétaro,1418,76,36,6
2024-12-27,oaxaca,572,35,15,3
2024-12-27,nayarit,260,14,11,0
2024-12-27,durango,822,33,16,1
2024-12-27,colima,270,14,6,2
2024-12-27,baja california,2129,101,53,7
2024-12-27,mexico city,19171,1033,520,70
2024-12-27,chiapas,1184,66,38,2
2024-12-27,guanajuato,3549,182,100,11
2024-12-27,veracruz,2569,116,75,11
2024-12-27,campeche,305,24,15,2
2024-12-27,tabasco,823,31,16,0
2024-12-27,baja california sur,350,23,12,2
2024-12-27,sonora,1109,70,32,5
2024-12-28,tlaxcala,249,15,6,0
2024-12-28,michoacán,1432,76,48,7
2024-12-28,yucatán,1362,62,27,6
2024-12-28,guerrero,576,38,16,1
2024-12-28,tamaulipas,1657,65,33,9
2024-12-28,san luis potosí,617,32,20,6
2024-12-28,sinaloa,2636,151,66,5
2024-12-28,zacatecas,405,15,7,1
2024-12-28,morelos,905,44,22,3
2024-12-28,coahuila,1150,43,22,4
2024-12-28,jalisco,4737,257,146,16
2024-12-28,aguascalientes,448,16,11,1
2024-12-28,nuevo león,5714,279,128,13
2024-12-28,chihuahua,1516,63,33,4
2024-12-28,quintana roo,1445,88,45,9
2024-12-28,méxico,6600,319,178,30
2024-12-28,puebla,1358,62,32,5
2024-12-28,hidalgo,662,40,19,1
2024-12-28,querétaro,1443,73,37,6
2024-12-28,oaxaca,576,27,16,3
2024-12-28,nayarit,263,23,11,2
2024-12-28,durango,786,34,12,2
2024-12-28,colima,254,13,4,2
2024-12-28,baja california,1996,86,43,2
2024-12-28,mexico city,18521,1015,461,67
2024-12-28,chiapas,1141,56,38,4
2024-12-28,guanajuato,3356,159,85,13
2024-12-28,veracruz,2442,121,76,9
2024-12-28,campeche,311,9,7,0
2024-12-28,tabasco,736,26,11,1
2024-12-28,baja california sur,327,23,11,0
2024-12-28,sonora,1046,53,23,2
2024-12-29,tlaxcala,316,16,12,1
2024-12-29,michoacán,1719,76,53,6
2024-12-29,yucatán,1540,71,40,4
2024-12-29,guerrero,783,26,16,1
2024-12-29,tamaulipas,1698,72,28,6
2024-12-29,san luis potosí,725,26,16,1
2024-12-29,sinaloa,2775,116,53,8
2024-12-29,zacatecas,514,19,8,1
2024-12-29,morelos,1122,47,20,2
2024-12-29,coahuila,1301,61,31,6
2024-12-29,jalisco,5772,291,136,24
2024-12-29,aguascalientes,537,14,3,0
2024-12-29,nuevo león,6551,269,124,20
2024-12-29,chihuahua,1866,99,42,4
2024-12-29,quintana roo,1598,76,35,7
2024-12-29,méxico,7713,332,188,33
2024-12-29,puebla,1630,79,37,3
2024-12-29,hidalgo,730,40,28,3
2024-12-29,querétaro,1633,85,34,5
2024-12-29,oaxaca,583,21,8,1
2024-12-29,nayarit,325,16,9,1
2024-12-29,durango,932,45,22,6
2024-12-29,colima,317,19,9,1
2024-12-29,baja california,2157,94,39,4
2024-12-29,mexico city,21648,1072,481,61
2024-12-29,chiapas,1233,57,30,5
2024-12-29,guanajuato,3840,144,93,13
2024-12-29,veracruz,2932,137,68,13
2024-12-29,campeche,393,24,10,4
2024-12-29,tabasco,813,29,16,2
2024-12-29,baja california sur,350,18,6,1
2024-12-29,sonora,1176,52,28,4
2024-12-30,tlaxcala,354,16,5,1
2024-12-30,michoacán,1986,105,52,9
2024-12-30,yucatán,1820,102,52,11
2024-12-30,guerrero,896,33,19,2
2024-12-30,tamaulipas,2061,93,52,2
2024-12-30,san luis potosí,860,43,23,3
2024-12-30,sinaloa,3307,149,67,9
2024-12-30,zacatecas,537,23,13,1
2024-12-30,morelos,1285,60,27,3
2024-12-30,coahuila,1449,49,27,1
2024-12-30,jalisco,6439,311,144,25
2024-12-30,aguascalientes,650,32,15,4
2024-12-30,nuevo león,7429,308,133,17
2024-12-30,chihuahua,2153,96,46,4
2024-12-30,quintana roo,1741,77,26,4
2024-12-30,méxico,8490,399,210,28
2024-12-30,puebla,1825,97,41,5
2024-12-30,hidalgo,778,38,27,2
2024-12-30,querétaro,1831,87,32,1
2024-12-30,oaxaca,657,36,18,2
2024-12-30,nayarit,358,13,6,0
2024-12-30,durango,1128,40,20,3
2024-12-30,colima,397,19,15,0
2024-12-30,baja california,2700,109,56,8
2024-12-30,mexico city,24123,1239,572,94
2024-12-30,chiapas,1408,73,43,3
2024-12-30,guanajuato,4879,185,101,15
2024-12-30,veracruz,3060,136,69,6
2024-12-30,campeche,386,22,7,4
2024-12-30,tabasco,863,36,25,2
2024-12-30,baja california sur,388,18,12,1
2024-12-30,sonora,1284,59,28,3
2024-12-31,tlaxcala,250,7,3,0
2024-12-31,michoacán,1223,55,26,5
2024-12-31,yucatán,1170,48,24,6
2024-12-31,guerrero,516,21,15,3
2024-12-31,tamaulipas,1248,53,17,1
2024-12-31,san luis potosí,547,21,14,4
2024-12-31,sinaloa,1951,80,40,1
2024-12-31,zacatecas,313,15,8,2
2024-12-31,morelos,779,26,21,6
2024-12-31,coahuila,864,26,20,1
2024-12-31,jalisco,4230,211,98,12
2024-12-31,aguascalientes,378,16,11,4
2024-12-31,nuevo león,4558,186,87,14
2024-12-31,chihuahua,1166,45,24,5
2024-12-31,quintana roo,1088,47,22,3
2024-12-31,méxico,5048,214,123,15
2024-12-31,puebla,1200,53,29,0
2024-12-31,hidalgo,521,26,22,1
2024-12-31,querétaro,1135,52,24,5
2024-12-31,oaxaca,442,22,12,1
2024-12-31,nayarit,224,5,2,0
2024-12-31,durango,635,22,10,4
2024-12-31,colima,236,8,3,0
2024-12-31,baja california,1695,64,29,5
2024-12-31,mexico city,14909,747,337,48
2024-12-31,chiapas,995,35,20,0
2024-12-31,guanajuato,3028,101,61,5
2024-12-31,veracruz,2051,74,41,6
2024-12-31,campeche,227,8,3,0
2024-12-31,tabasco,553,20,12,2
2024-12-31,baja california sur,267,14,7,1
2024-12-31,sonora,850,24,15,0
2025-01-01,tlaxcala,313,14,2,0
2025-01-01,michoacán,1640,67,30,6
2025-01-01,yucatán,1364,66,28,3
2025-01-01,guerrero,774,39,26,3
2025-01-01,tamaulipas,1425,44,24,3
2025-01-01,san luis potosí,647,26,15,0
2025-01-01,sinaloa,2016,86,38,1
2025-01-01,zacatecas,409,24,10,0
2025-01-01,morelos,1069,49,35,1
2025-01-01,coahuila,1092,38,18,0
2025-01-01,jalisco,5195,249,94,10
2025-01-01,aguascalientes,479,25,10,0
2025-01-01,nuevo león,5253,227,91,10
2025-01-01,chihuahua,1589,59,25,2
2025-01-01,quintana roo,1367,52,25,5
2025-01-01,méxico,6820,318,162,16
2025-01-01,puebla,1548,66,35,2
2025-01-01,hidalgo,719,48,25,2
2025-01-01,querétaro,1492,50,24,3
2025-01-01,oaxaca,588,28,10,2
2025-01-01,nayarit,281,12,6,1
2025-01-01,durango,730,34,16,5
2025-01-01,colima,294,11,7,4
2025-01-01,baja california,1758,75,30,1
2025-01-01,mexico city,18889,899,383,42
2025-01-01,chiapas,1110,36,19,2
2025-01-01,guanajuato,3598,129,69,5
2025-01-01,veracruz,2553,94,58,8
2025-01-01,campeche,315,13,8,2
2025-01-01,tabasco,761,32,13,0
2025-01-01,baja california sur,274,17,5,0
2025-01-01,sonora,915,32,19,0
2025-01-02,tlaxcala,404,23,7,1
2025-01-02,michoacán,1923,89,43,7
2025-01-02,yucatán,1624,91,51,7
2025-01-02,guerrero,773,34,25,5
2025-01-02,tamaulipas,1823,95,33,3
2025-01-02,san luis potosí,707,36,19,4
2025-01-02,sinaloa,2750,135,59,5
2025-01-02,zacatecas,448,19,9,1
2025-01-02,morelos,1180,53,40,7
2025-01-02,coahuila,1265,58,30,2
2025-01-02,jalisco,5789,298,135,16
2025-01-02,aguascalientes,597,24,11,2
2025-01-02,nuevo león,6651,341,146,13
2025-01-02,chihuahua,1676,77,25,5
2025-01-02,quintana roo,1488,57,31,5
2025-01-02,méxico,7790,376,199,27
2025-01-02,puebla,1804,78,45,6
2025-01-02,hidalgo,757,34,18,2
2025-01-02,querétaro,1730,77,34,3
2025-01-02,oaxaca,679,32,19,2
2025-01-02,nayarit,277,17,5,0
2025-01-02,durango,888,41,19,1
2025-01-02,colima,303,10,8,1
2025-01-02,baja california,2324,103,55,5
2025-01-02,mexico city,21865,1134,579,75
2025-01-02,chiapas,1305,79,33,5
2025-01-02,guanajuato,4509,198,126,14
2025-01-02,veracruz,3133,137,59,6
2025-01-02,campeche,366,14,7,0
2025-01-02,tabasco,929,49,36,2
2025-01-02,baja california sur,374,22,8,3
2025-01-02,sonora,1220,59,21,1
2025-01-03,tlaxcala,480,23,10,1
2025-01-03,michoacán,2392,99,56,3
2025-01-03,yucatán,1884,94,54,4
2025-01-03,guerrero,1074,48,26,3
2025-01-03,tamaulipas,2300,121,53,9
2025-01-03,san luis potosí,928,43,17,0
2025-01-03,sinaloa,3556,191,76,7
2025-01-03,zacatecas,534,18,9,1
2025-01-03,morelos,1360,48,23,0
2025-01-03,coahuila,1525,56,31,5
2025-01-03,jalisco,7005,387,168,31
2025-01-03,aguascalientes,682,31,14,3
2025-01-03,nuevo león,7955,355,149,20
2025-01-03,chihuahua,1983,84,31,4
2025-01-03,quintana roo,1795,83,42,5
2025-01-03,méxico,9749,487,293,28
2025-01-03,puebla,2229,97,66,6
2025-01-03,hidalgo,1022,39,14,0
2025-01-03,querétaro,1999,94,43,5
2025-01-03,oaxaca,869,37,16,1
2025-01-03,nayarit,400,25,12,1
2025-01-03,durango,1111,39,26,2
2025-01-03,colima,356,16,3,0
2025-01-03,baja california,2794,126,51,5
2025-01-03,mexico city,26592,1290,639,77
2025-01-03,chiapas,1591,79,36,7
2025-01-03,guanajuato,5264,203,97,8
2025-01-03,veracruz,3889,174,81,4
2025-01-03,campeche,473,30,15,1
2025-01-03,tabasco,1105,40,13,1
2025-01-03,baja california sur,447,31,8,1
2025-01-03,sonora,1451,62,32,4
2025-01-04,tlaxcala,381,20,13,1
2025-01-04,michoacán,1849,107,59,4
2025-01-04,yucatán,1359,55,36,4
2025-01-04,guerrero,739,39,23,2
2025-01-04,tamaulipas,1641,63,33,3
2025-01-04,san luis potosí,626,35,11,3
2025-01-04,sinaloa,2689,157,85,7
2025-01-04,zacatecas,397,22,8,1
2025-01-04,morelos,982,41,28,0
2025-01-04,coahuila,1158,56,33,5
2025-01-04,jalisco,5187,253,110,13
2025-01-04,aguascalientes,427,16,7,2
2025-01-04,nuevo león,5832,257,116,21
2025-01-04,chihuahua,1582,82,32,0
2025-01-04,quintana roo,1395,74,38,2
2025-01-04,méxico,7486,323,189,13
2025-01-04,puebla,1664,83,50,5
2025-01-04,hidalgo,712,28,15,2
2025-01-04,querétaro,1519,70,32,2
2025-01-04,oaxaca,608,28,16,1
2025-01-04,nayarit,242,15,5,2
2025-01-04,durango,870,41,20,1
2025-01-04,colima,250,16,3,0
2025-01-04,baja california,2257,119,55,7
2025-01-04,mexico city,20274,1049,545,67
2025-01-04,chiapas,1288,77,35,1
2025-01-04,guanajuato,4081,200,106,13
2025-01-04,veracruz,2908,142,68,8
2025-01-04,campeche,337,15,15,4
2025-01-04,tabasco,884,57,32,3
2025-01-04,baja california sur,340,15,8,0
2025-01-04,sonora,1156,42,20,1
2025-01-05,tlaxcala,323,15,10,1
2025-01-05,michoacán,1614,72,49,8
2025-01-05,yucatán,1232,63,40,3
2025-01-05,guerrero,689,23,22,2
2025-01-05,tamaulipas,1525,62,28,2
2025-01-05,san luis potosí,591,29,15,3
2025-01-05,sinaloa,2356,124,65,7
2025-01-05,zacatecas,399,19,14,1
2025-01-05,morelos,888,34,16,2
2025-01-05,coahuila,1034,61,27,2
2025-01-05,jalisco,4580,246,112,22
2025-01-05,aguascalientes,422,11,4,1
2025-01-05,nuevo león,5441,276,134,15
2025-01-05,chihuahua,1440,63,25,2
2025-01-05,quintana roo,1301,70,32,2
2025-01-05,méxico,6422,279,171,19
2025-01-05,puebla,1442,56,35,4
2025-01-05,hidalgo,615,39,13,2
2025-01-05,querétaro,1355,72,30,3
2025-01-05,oaxaca,585,26,11,3
2025-01-05,nayarit,223,15,7,2
2025-01-05,durango,707,29,14,1
2025-01-05,colima,215,10,4,0
2025-01-05,baja california,1851,93,46,5
2025-01-05,mexico city,17870,902,499,59
2025-01-05,chiapas,1123,54,30,3
2025-01-05,guanajuato,3503,125,61,9
2025-01-05,veracruz,2671,135,70,6
2025-01-05,campeche,327,22,13,1
2025-01-05,tabasco,787,35,17,2
2025-01-05,baja california sur,274,12,8,1
2025-01-05,sonora,1009,48,18,2
2025-01-06,tlaxcala,364,20,11,2
2025-01-06,michoacán,1950,74,43,4
2025-01-06,yucatán,1503,64,44,8
2025-01-06,guerrero,859,49,18,3
2025-01-06,tamaulipas,1769,90,48,4
2025-01-06,san luis potosí,692,23,13,3
2025-01-06,sinaloa,2757,127,55,2
2025-01-06,zacatecas,459,19,10,1
2025-01-06,morelos,1051,27,22,2
2025-01-06,coahuila,1307,56,29,1
2025-01-06,jalisco,5422,260,123,28
2025-01-06,aguascalientes,541,18,8,1
2025-01-06,nuevo león,6267,304,139,20
2025-01-06,chihuahua,1580,93,39,3
2025-01-06,quintana roo,1516,81,39,3
2025-01-06,méxico,7353,303,129,15
2025-01-06,puebla,1639,63,25,1
2025-01-06,hidalgo,757,37,26,1
2025-01-06,querétaro,1514,64,30,5
2025-01-06,oaxaca,692,28,18,3
2025-01-06,nayarit,256,14,3,1
2025-01-06,durango,833,42,17,1
2025-01-06,colima,261,17,11,2
2025-01-06,baja california,2272,95,49,5
2025-01-06,mexico city,20142,1003,439,68
2025-01-06,chiapas,1441,73,38,4
2025-01-06,guanajuato,4199,174,108,16
2025-01-06,veracruz,3131,142,53,8
2025-01-06,campeche,382,12,6,3
2025-01-06,tabasco,990,43,17,1
2025-01-06,baja california sur,334,22,10,0
2025-01-06,sonora,1191,59,28,4
2025-01-07,tlaxcala,365,20,9,1
2025-01-07,michoacán,1892,72,29,4
2025-01-07,yucatán,1607,93,42,1
2025-01-07,guerrero,889,33,21,6
2025-01-07,tamaulipas,1817,71,16,1
2025-01-07,san luis potosí,814,37,12,2
2025-01-07,sinaloa,2948,132,48,14
2025-01-07,zacatecas,517,30,24,3
2025-01-07,morelos,1055,42,15,1
2025-01-07,coahuila,1397,64,22,5
2025-01-07,jalisco,5736,284,113,22
2025-01-07,aguascalientes,534,24,11,1
2025-01-07,nuevo león,6460,300,135,23
2025-01-07,chihuahua,1718,63,28,2
2025-01-07,quintana roo,1607,73,30,3
2025-01-07,méxico,7080,351,165,18
2025-01-07,puebla,1643,69,30,6
2025-01-07,hidalgo,751,41,16,1
2025-01-07,querétaro,1637,77,35,2
2025-01-07,oaxaca,694,43,18,2
2025-01-07,nayarit,288,16,6,1
2025-01-07,durango,895,30,7,0
2025-01-07,colima,337,11,5,0
2025-01-07,baja california,2324,110,37,5
2025-01-07,mexico city,20106,1037,483,80
2025-01-07,chiapas,1410,68,45,6
2025-01-07,guanajuato,4129,149,67,8
2025-01-07,veracruz,3277,132,65,5
2025-01-07,campeche,419,15,9,1
2025-01-07,tabasco,1072,38,18,5
2025-01-07,baja california sur,362,21,5,0
2025-01-07,sonora,1269,56,21,1
2025-01-08,tlaxcala,324,13,11,1
2025-01-08,michoacán,1792,68,35,5
2025-01-08,yucatán,1667,75,34,4
2025-01-08,guerrero,924,38,17,2
2025-01-08,tamaulipas,2008,98,50,7
2025-01-08,san luis potosí,799,35,15,2
2025-01-08,sinaloa,2986,154,58,6
2025-01-08,zacatecas,556,19,9,0
2025-01-08,morelos,1017,40,20,5
2025-01-08,coahuila,1359,52,23,1
2025-01-08,jalisco,5721,293,135,22
2025-01-08,aguascalientes,582,32,12,2
2025-01-08,nuevo león,6406,307,130,26
2025-01-08,chihuahua,1748,78,30,4
2025-01-08,quintana roo,1625,60,32,3
2025-01-08,méxico,6799,313,155,17
2025-01-08,puebla,1584,71,33,4
2025-01-08,hidalgo,757,37,19,2
2025-01-08,querétaro,1593,82,27,5
2025-01-08,oaxaca,757,32,15,3
2025-01-08,nayarit,346,23,15,4
2025-01-08,durango,1022,34,18,0
2025-01-08,colima,312,11,5,0
2025-01-08,baja california,2396,125,46,2
2025-01-08,mexico city,19544,949,439,71
2025-01-08,chiapas,1425,65,38,6
2025-01-08,guanajuato,3994,155,79,8
2025-01-08,veracruz,3376,159,67,11
2025-01-08,campeche,391,15,7,1
2025-01-08,tabasco,992,38,17,3
2025-01-08,baja california sur,433,20,14,1
2025-01-08,sonora,1384,54,27,5
2025-01-09,tlaxcala,459,16,11,1
2025-01-09,michoacán,1915,72,40,6
2025-01-09,yucatán,1766,93,41,6
2025-01-09,guerrero,947,33,24,1
2025-01-09,tamaulipas,2379,104,50,5
2025-01-09,san luis potosí,901,32,21,4
2025-01-09,sinaloa,3301,116,42,5
2025-01-09,zacatecas,606,17,10,2
2025-01-09,morelos,1186,30,22,2
2025-01-09,coahuila,1647,55,33,5
2025-01-09,jalisco,6172,258,123,13
2025-01-09,aguascalientes,583,30,9,3
2025-01-09,nuevo león,7465,250,111,8
2025-01-09,chihuahua,2007,53,20,2
2025-01-09,quintana roo,1671,53,23,1
2025-01-09,méxico,7874,281,138,19
2025-01-09,puebla,1821,52,31,2
2025-01-09,hidalgo,873,35,26,2
2025-01-09,querétaro,1670,65,35,4
2025-01-09,oaxaca,860,31,17,1
2025-01-09,nayarit,387,8,4,0
2025-01-09,durango,1054,21,15,3
2025-01-09,colima,370,16,11,0
